0,0,0,0
1,67108864,0,0
2,100663296,0,0
3,117440512,0,0
4,125829120,0,0
5,130023424,0,0
6,132120576,0,0
7,133169152,0,0
8,133693440,0,0
9,100663296,0,0
10,117571584,0,0
11,58916864,0,0
12,29589504,0,0
13,14925824,0,0
14,7593984,0,0
15,3928064,0,0
16,2095104,0,0
17,1047552,0,0
18,84082688,0,0
19,42172672,0,0
20,88195456,0,0
21,44097984,0,0
22,22049248,0,0
23,11024880,0,0
24,5512696,0,0
25,2625532,0,0
26,1312766,0,0
27,75661696,0,0
28,37831104,67108864,0
29,19046624,100663296,0
30,76632176,117440512,0
31,38316088,125829120,0
32,19158044,130023424,0
33,9447950,132120576,0
34,4723719,133169152,0
35,2361859,133693440,0
36,71450944,100663296,0
37,35725472,117571584,0
38,17862992,58916864,0
39,9062568,29589504,0
40,71640148,14925824,0
41,35689002,7593984,0
42,17844245,3928064,0
43,8922122,2095104,0
44,4461061,1047552,0
45,69345568,84082688,0
46,34672784,42172672,0
47,17336392,88195456,0
48,8668452,44097984,0
49,4334226,22049248,0
50,69275721,11024880,0
51,34637860,5512696,0
52,17318930,2625532,0
53,8659465,1312766,0
54,68292880,75661696,0
55,34146440,37831104,67108864
56,17073220,19046624,100663296
57,8405538,76632176,117440512
58,4202769,38316088,125829120
59,2232456,19158044,130023424
60,68225092,9447950,132120576
61,34112546,4723719,133169152
62,17056273,2361859,133693440
63,67766536,71450944,100663296
64,33883268,35725472,117571584
65,16810562,17862992,58916864
66,8405025,9062568,29589504
67,4202512,71640148,14925824
68,2101512,35689002,7593984
69,1181828,17844245,3928064
70,67699778,8922122,2095104
71,33849889,4461061,1047552
72,67503364,69345568,84082688
73,33620610,34672784,42172672
74,16810049,17336392,88195456
75,8405024,8668452,44097984
76,4202512,4334226,22049248
77,2101256,69275721,11024880
78,1050884,34637860,5512696
79,656514,17318930,2625532
80,67437121,8659465,1312766
