0,0,0,0
1,0,0,0
2,65536,0,0
3,32896,0,0
4,16448,33554432,0
5,8224,16842752,0
6,4112,8421504,0
7,2056,4210752,33554432
8,1028,2105376,16842752
9,0,0,0
10,0,0,0
11,128,0,0
12,64,33554432,0
13,32,16842752,0
14,16,8421504,0
15,8,4210752,33554432
16,4,2105376,16842752
17,2,1052688,8421376
18,65536,0,0
19,32768,0,0
20,16384,33554432,0
21,8192,16842752,0
22,4096,8421504,0
23,2048,4210752,33554432
24,1024,2105376,16842752
25,0,1052688,8421376
26,0,526344,4210688
27,32896,0,0
28,16448,0,0
29,8224,65536,0
30,4112,32896,0
31,2056,16448,33554432
32,1028,8224,16842752
33,2,4112,8421376
34,0,2056,4210688
35,0,1028,2105344
36,16448,33554432,0
37,8224,16777216,0
38,4112,8388736,0
39,2056,4194368,33554432
40,1028,2097184,16842752
41,2,1048592,8421376
42,0,524296,4210688
43,0,4,2105344
44,0,2,1052672
45,8224,16842752,0
46,4112,8421376,0
47,2056,4210688,33554432
48,1028,2105344,16842752
49,2,1052672,8421376
50,0,526336,4210688
51,0,1024,2105344
52,0,0,1052672
53,0,0,526336
54,4112,8421504,0
55,2056,4210752,0
56,1028,2105376,65536
57,2,1052688,32768
58,0,526344,16384
59,0,1028,8192
60,0,2,4096
61,0,0,2048
62,0,0,1024
63,2056,4210752,33554432
64,1028,2105376,16777216
65,2,1052688,8388608
66,0,526344,4194304
67,0,1028,2097152
68,0,2,1048576
69,0,0,524288
70,0,0,0
71,0,0,0
72,1028,2105376,16842752
73,2,1052688,8421376
74,0,526344,4210688
75,0,1028,2105344
76,0,2,1052672
77,0,0,526336
78,0,0,1024
79,0,0,0
80,0,0,0
