0,0,66846720,0,0
0,1,66584576,0,0
0,2,66060288,0,0
0,3,66060288,0,0
0,4,65011712,0,0
0,5,65011712,0,0
0,6,65011712,0,0
0,7,65011712,0,0
0,8,62914560,0,0
0,9,62914560,0,0
0,10,62914560,0,0
0,11,62914560,0,0
0,12,62914560,0,0
0,13,62914560,0,0
0,14,62914560,0,0
0,15,62914560,0,0
0,16,58720256,0,0
0,17,58720256,0,0
0,18,58720256,0,0
0,19,58720256,0,0
0,20,58720256,0,0
0,21,58720256,0,0
0,22,58720256,0,0
0,23,58720256,0,0
0,24,58720256,0,0
0,25,58720256,0,0
0,26,58720256,0,0
0,27,58720256,0,0
0,28,58720256,0,0
0,29,58720256,0,0
0,30,58720256,0,0
0,31,58720256,0,0
0,32,50331648,0,0
0,33,50331648,0,0
0,34,50331648,0,0
0,35,50331648,0,0
0,36,50331648,0,0
0,37,50331648,0,0
0,38,50331648,0,0
0,39,50331648,0,0
0,40,50331648,0,0
0,41,50331648,0,0
0,42,50331648,0,0
0,43,50331648,0,0
0,44,50331648,0,0
0,45,50331648,0,0
0,46,50331648,0,0
0,47,50331648,0,0
0,48,50331648,0,0
0,49,50331648,0,0
0,50,50331648,0,0
0,51,50331648,0,0
0,52,50331648,0,0
0,53,50331648,0,0
0,54,50331648,0,0
0,55,50331648,0,0
0,56,50331648,0,0
0,57,50331648,0,0
0,58,50331648,0,0
0,59,50331648,0,0
0,60,50331648,0,0
0,61,50331648,0,0
0,62,50331648,0,0
0,63,50331648,0,0
0,64,33554432,0,0
0,65,33554432,0,0
0,66,33554432,0,0
0,67,33554432,0,0
0,68,33554432,0,0
0,69,33554432,0,0
0,70,33554432,0,0
0,71,33554432,0,0
0,72,33554432,0,0
0,73,33554432,0,0
0,74,33554432,0,0
0,75,33554432,0,0
0,76,33554432,0,0
0,77,33554432,0,0
0,78,33554432,0,0
0,79,33554432,0,0
0,80,33554432,0,0
0,81,33554432,0,0
0,82,33554432,0,0
0,83,33554432,0,0
0,84,33554432,0,0
0,85,33554432,0,0
0,86,33554432,0,0
0,87,33554432,0,0
0,88,33554432,0,0
0,89,33554432,0,0
0,90,33554432,0,0
0,91,33554432,0,0
0,92,33554432,0,0
0,93,33554432,0,0
0,94,33554432,0,0
0,95,33554432,0,0
0,96,33554432,0,0
0,97,33554432,0,0
0,98,33554432,0,0
0,99,33554432,0,0
0,100,33554432,0,0
0,101,33554432,0,0
0,102,33554432,0,0
0,103,33554432,0,0
0,104,33554432,0,0
0,105,33554432,0,0
0,106,33554432,0,0
0,107,33554432,0,0
0,108,33554432,0,0
0,109,33554432,0,0
0,110,33554432,0,0
0,111,33554432,0,0
0,112,33554432,0,0
0,113,33554432,0,0
0,114,33554432,0,0
0,115,33554432,0,0
0,116,33554432,0,0
0,117,33554432,0,0
0,118,33554432,0,0
0,119,33554432,0,0
0,120,33554432,0,0
0,121,33554432,0,0
0,122,33554432,0,0
0,123,33554432,0,0
0,124,33554432,0,0
0,125,33554432,0,0
0,126,33554432,0,0
0,127,33554432,0,0
1,0,100401152,0,0
1,1,100139008,0,0
1,2,99614720,0,0
1,3,99614720,0,0
1,4,98566144,0,0
1,5,98566144,0,0
1,6,98566144,0,0
1,7,98566144,0,0
1,8,96468992,0,0
1,9,96468992,0,0
1,10,96468992,0,0
1,11,96468992,0,0
1,12,96468992,0,0
1,13,96468992,0,0
1,14,96468992,0,0
1,15,96468992,0,0
1,16,92274688,0,0
1,17,92274688,0,0
1,18,92274688,0,0
1,19,92274688,0,0
1,20,92274688,0,0
1,21,92274688,0,0
1,22,92274688,0,0
1,23,92274688,0,0
1,24,92274688,0,0
1,25,92274688,0,0
1,26,92274688,0,0
1,27,92274688,0,0
1,28,92274688,0,0
1,29,92274688,0,0
1,30,92274688,0,0
1,31,92274688,0,0
1,32,83886080,0,0
1,33,83886080,0,0
1,34,83886080,0,0
1,35,83886080,0,0
1,36,83886080,0,0
1,37,83886080,0,0
1,38,83886080,0,0
1,39,83886080,0,0
1,40,83886080,0,0
1,41,83886080,0,0
1,42,83886080,0,0
1,43,83886080,0,0
1,44,83886080,0,0
1,45,83886080,0,0
1,46,83886080,0,0
1,47,83886080,0,0
1,48,83886080,0,0
1,49,83886080,0,0
1,50,83886080,0,0
1,51,83886080,0,0
1,52,83886080,0,0
1,53,83886080,0,0
1,54,83886080,0,0
1,55,83886080,0,0
1,56,83886080,0,0
1,57,83886080,0,0
1,58,83886080,0,0
1,59,83886080,0,0
1,60,83886080,0,0
1,61,83886080,0,0
1,62,83886080,0,0
1,63,83886080,0,0
1,64,0,0,0
1,65,0,0,0
1,66,0,0,0
1,67,0,0,0
1,68,0,0,0
1,69,0,0,0
1,70,0,0,0
1,71,0,0,0
1,72,0,0,0
1,73,0,0,0
1,74,0,0,0
1,75,0,0,0
1,76,0,0,0
1,77,0,0,0
1,78,0,0,0
1,79,0,0,0
1,80,0,0,0
1,81,0,0,0
1,82,0,0,0
1,83,0,0,0
1,84,0,0,0
1,85,0,0,0
1,86,0,0,0
1,87,0,0,0
1,88,0,0,0
1,89,0,0,0
1,90,0,0,0
1,91,0,0,0
1,92,0,0,0
1,93,0,0,0
1,94,0,0,0
1,95,0,0,0
1,96,0,0,0
1,97,0,0,0
1,98,0,0,0
1,99,0,0,0
1,100,0,0,0
1,101,0,0,0
1,102,0,0,0
1,103,0,0,0
1,104,0,0,0
1,105,0,0,0
1,106,0,0,0
1,107,0,0,0
1,108,0,0,0
1,109,0,0,0
1,110,0,0,0
1,111,0,0,0
1,112,0,0,0
1,113,0,0,0
1,114,0,0,0
1,115,0,0,0
1,116,0,0,0
1,117,0,0,0
1,118,0,0,0
1,119,0,0,0
1,120,0,0,0
1,121,0,0,0
1,122,0,0,0
1,123,0,0,0
1,124,0,0,0
1,125,0,0,0
1,126,0,0,0
1,127,0,0,0
2,0,117178368,0,0
2,1,116916224,0,0
2,2,116391936,0,0
2,3,116391936,0,0
2,4,115343360,0,0
2,5,115343360,0,0
2,6,115343360,0,0
2,7,115343360,0,0
2,8,113246208,0,0
2,9,113246208,0,0
2,10,113246208,0,0
2,11,113246208,0,0
2,12,113246208,0,0
2,13,113246208,0,0
2,14,113246208,0,0
2,15,113246208,0,0
2,16,109051904,0,0
2,17,109051904,0,0
2,18,109051904,0,0
2,19,109051904,0,0
2,20,109051904,0,0
2,21,109051904,0,0
2,22,109051904,0,0
2,23,109051904,0,0
2,24,109051904,0,0
2,25,109051904,0,0
2,26,109051904,0,0
2,27,109051904,0,0
2,28,109051904,0,0
2,29,109051904,0,0
2,30,109051904,0,0
2,31,109051904,0,0
2,32,50069504,0,0
2,33,49807360,0,0
2,34,49283072,0,0
2,35,49283072,0,0
2,36,48234496,0,0
2,37,48234496,0,0
2,38,48234496,0,0
2,39,48234496,0,0
2,40,46137344,0,0
2,41,46137344,0,0
2,42,46137344,0,0
2,43,46137344,0,0
2,44,46137344,0,0
2,45,46137344,0,0
2,46,46137344,0,0
2,47,46137344,0,0
2,48,41943040,0,0
2,49,41943040,0,0
2,50,41943040,0,0
2,51,41943040,0,0
2,52,41943040,0,0
2,53,41943040,0,0
2,54,41943040,0,0
2,55,41943040,0,0
2,56,41943040,0,0
2,57,41943040,0,0
2,58,41943040,0,0
2,59,41943040,0,0
2,60,41943040,0,0
2,61,41943040,0,0
2,62,41943040,0,0
2,63,41943040,0,0
2,64,0,0,0
2,65,0,0,0
2,66,0,0,0
2,67,0,0,0
2,68,0,0,0
2,69,0,0,0
2,70,0,0,0
2,71,0,0,0
2,72,0,0,0
2,73,0,0,0
2,74,0,0,0
2,75,0,0,0
2,76,0,0,0
2,77,0,0,0
2,78,0,0,0
2,79,0,0,0
2,80,0,0,0
2,81,0,0,0
2,82,0,0,0
2,83,0,0,0
2,84,0,0,0
2,85,0,0,0
2,86,0,0,0
2,87,0,0,0
2,88,0,0,0
2,89,0,0,0
2,90,0,0,0
2,91,0,0,0
2,92,0,0,0
2,93,0,0,0
2,94,0,0,0
2,95,0,0,0
2,96,0,0,0
2,97,0,0,0
2,98,0,0,0
2,99,0,0,0
2,100,0,0,0
2,101,0,0,0
2,102,0,0,0
2,103,0,0,0
2,104,0,0,0
2,105,0,0,0
2,106,0,0,0
2,107,0,0,0
2,108,0,0,0
2,109,0,0,0
2,110,0,0,0
2,111,0,0,0
2,112,0,0,0
2,113,0,0,0
2,114,0,0,0
2,115,0,0,0
2,116,0,0,0
2,117,0,0,0
2,118,0,0,0
2,119,0,0,0
2,120,0,0,0
2,121,0,0,0
2,122,0,0,0
2,123,0,0,0
2,124,0,0,0
2,125,0,0,0
2,126,0,0,0
2,127,0,0,0
3,0,125566976,0,0
3,1,125304832,0,0
3,2,124780544,0,0
3,3,124780544,0,0
3,4,123731968,0,0
3,5,123731968,0,0
3,6,123731968,0,0
3,7,123731968,0,0
3,8,121634816,0,0
3,9,121634816,0,0
3,10,121634816,0,0
3,11,121634816,0,0
3,12,121634816,0,0
3,13,121634816,0,0
3,14,121634816,0,0
3,15,121634816,0,0
3,16,24903680,0,0
3,17,24641536,0,0
3,18,24117248,0,0
3,19,24117248,0,0
3,20,23068672,0,0
3,21,23068672,0,0
3,22,23068672,0,0
3,23,23068672,0,0
3,24,20971520,0,0
3,25,20971520,0,0
3,26,20971520,0,0
3,27,20971520,0,0
3,28,20971520,0,0
3,29,20971520,0,0
3,30,20971520,0,0
3,31,20971520,0,0
3,32,58458112,0,0
3,33,58195968,0,0
3,34,57671680,0,0
3,35,57671680,0,0
3,36,56623104,0,0
3,37,56623104,0,0
3,38,56623104,0,0
3,39,56623104,0,0
3,40,54525952,0,0
3,41,54525952,0,0
3,42,54525952,0,0
3,43,54525952,0,0
3,44,54525952,0,0
3,45,54525952,0,0
3,46,54525952,0,0
3,47,54525952,0,0
3,48,24903680,0,0
3,49,24641536,0,0
3,50,24117248,0,0
3,51,24117248,0,0
3,52,23068672,0,0
3,53,23068672,0,0
3,54,23068672,0,0
3,55,23068672,0,0
3,56,20971520,0,0
3,57,20971520,0,0
3,58,20971520,0,0
3,59,20971520,0,0
3,60,20971520,0,0
3,61,20971520,0,0
3,62,20971520,0,0
3,63,20971520,0,0
3,64,0,0,0
3,65,0,0,0
3,66,0,0,0
3,67,0,0,0
3,68,0,0,0
3,69,0,0,0
3,70,0,0,0
3,71,0,0,0
3,72,0,0,0
3,73,0,0,0
3,74,0,0,0
3,75,0,0,0
3,76,0,0,0
3,77,0,0,0
3,78,0,0,0
3,79,0,0,0
3,80,0,0,0
3,81,0,0,0
3,82,0,0,0
3,83,0,0,0
3,84,0,0,0
3,85,0,0,0
3,86,0,0,0
3,87,0,0,0
3,88,0,0,0
3,89,0,0,0
3,90,0,0,0
3,91,0,0,0
3,92,0,0,0
3,93,0,0,0
3,94,0,0,0
3,95,0,0,0
3,96,0,0,0
3,97,0,0,0
3,98,0,0,0
3,99,0,0,0
3,100,0,0,0
3,101,0,0,0
3,102,0,0,0
3,103,0,0,0
3,104,0,0,0
3,105,0,0,0
3,106,0,0,0
3,107,0,0,0
3,108,0,0,0
3,109,0,0,0
3,110,0,0,0
3,111,0,0,0
3,112,0,0,0
3,113,0,0,0
3,114,0,0,0
3,115,0,0,0
3,116,0,0,0
3,117,0,0,0
3,118,0,0,0
3,119,0,0,0
3,120,0,0,0
3,121,0,0,0
3,122,0,0,0
3,123,0,0,0
3,124,0,0,0
3,125,0,0,0
3,126,0,0,0
3,127,0,0,0
4,0,129761280,0,0
4,1,129499136,0,0
4,2,128974848,0,0
4,3,128974848,0,0
4,4,127926272,0,0
4,5,127926272,0,0
4,6,127926272,0,0
4,7,127926272,0,0
4,8,12320768,0,0
4,9,12058624,0,0
4,10,11534336,0,0
4,11,11534336,0,0
4,12,10485760,0,0
4,13,10485760,0,0
4,14,10485760,0,0
4,15,10485760,0,0
4,16,29097984,0,0
