0,67043648,75637000,68289793
1,33521824,37818500,34144896
2,16630096,18909250,17072192
3,8183976,76563489,8405024
4,3960916,38412816,4202512
5,1849386,19206408,2101256
6,793621,9472132,68159492
7,265738,4736066,34210818
8,1541,2368033,17105665
9,130944,84033808,69339394
10,65472,42016904,34669697
11,32480,88117316,17334848
12,15984,44189730,8667168
13,7736,22095121,4202512
14,3612,11047560,69210120
15,1550,5523524,34736132
16,519,2630690,17368322
17,3,1315345,8684161
18,255,100827424,71438596
19,127,117522576,35719298
20,63,58892360,17859649
21,31,29446436,8929824
22,15,14723218,71573520
23,7,7361609,35786760
24,3,3680804,17893636
25,1,1840146,8946818
26,0,789001,4473409
27,0,67043648,75637000
28,0,33521824,37818500
29,0,16630096,18909250
30,0,8183976,76563489
31,0,3960916,38412816
32,0,1849386,19206408
33,0,793621,9472132
34,0,265738,4736066
35,0,1541,2368033
36,0,130944,84033808
37,0,65472,42016904
38,0,32480,88117316
39,0,15984,44189730
40,0,7736,22095121
41,0,3612,11047560
42,0,1550,5523524
43,0,519,2630690
44,0,3,1315345
45,0,255,100827424
46,0,127,117522576
47,0,63,58892360
48,0,31,29446436
49,0,15,14723218
50,0,7,7361609
51,0,3,3680804
52,0,1,1840146
53,0,0,789001
54,0,0,67043648
55,0,0,33521824
56,0,0,16630096
57,0,0,8183976
58,0,0,3960916
59,0,0,1849386
60,0,0,793621
61,0,0,265738
62,0,0,1541
63,0,0,130944
64,0,0,65472
65,0,0,32480
66,0,0,15984
67,0,0,7736
68,0,0,3612
69,0,0,1550
70,0,0,519
71,0,0,3
72,0,0,255
73,0,0,127
74,0,0,63
75,0,0,31
76,0,0,15
77,0,0,7
78,0,0,3
79,0,0,1
80,0,0,0
