0,65600,8396808,1049600
1,32800,4198404,524288
2,16400,2099202,0
3,8200,1049600,0
4,4100,524288,0
5,2050,0,0
6,1024,0,0
7,0,0,0
8,0,0,0
9,128,16793616,2099200
10,64,8396808,1049600
11,32,4198404,524288
12,16,2099202,0
13,8,1049600,0
14,4,524288,0
15,2,0,0
16,0,0,0
17,0,0,0
18,0,33587232,4198400
19,0,16793616,2099200
20,65536,8396808,1049600
21,32768,4198404,524288
22,16384,2099202,0
23,8192,1049600,0
24,4096,524288,0
25,2048,0,0
26,1024,0,0
27,0,65600,8396800
28,0,32800,4198400
29,128,16400,2099200
30,65600,8200,1049600
31,32800,4100,524288
32,16400,2050,0
33,8200,1024,0
34,4100,0,0
35,2050,0,0
36,0,128,16793600
37,0,64,8396800
38,0,33554464,4198400
39,128,16777232,2099200
40,65600,8388616,1049600
41,32800,4194308,524288
42,16400,2097154,0
43,8200,1048576,0
44,4100,524288,0
45,0,0,33587200
46,0,0,16793600
47,0,65536,8396800
48,0,33587200,4198400
49,128,16793600,2099200
50,65600,8396800,1049600
51,32800,4198400,524288
52,16400,2099200,0
53,8200,1049600,0
54,0,0,65536
55,0,0,32768
56,0,128,16384
57,0,65600,8192
58,0,33587232,4096
59,128,16793616,2048
60,65600,8396808,1024
61,32800,4198404,0
62,16400,2099202,0
63,0,0,0
64,0,0,0
65,0,0,33554432
66,0,128,16777216
67,0,65600,8388608
68,0,33587232,4194304
69,128,16793616,2097152
70,65600,8396808,1048576
71,32800,4198404,524288
72,0,0,0
73,0,0,0
74,0,0,65536
75,0,0,33587200
76,0,128,16793600
77,0,65600,8396800
78,0,33587232,4198400
79,128,16793616,2099200
80,65600,8396808,1049600
